ID Interactor A	ID Interactor B	PSINDB Mapping A	PSINDB Mapping B	Interaction Detection Method	Publication Identifier	Taxid Interactor A	Taxid Interactor B	Host organism	Interaction Types	Biological Role Interactor A	Biological Role Interactor B	Experimental Role Interactor A	Experimental Role Interactor B	Feature interactor A	Feature interactor B	Source Database	Interaction Identifier
uniprot:Q8N3V7	uniprot:Q96J02	SYNPO_HUMAN	ITCH_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:999
uniprot:Q8N3V7	uniprot:O94832	SYNPO_HUMAN	MYO1D_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1000
uniprot:Q8N3V7	uniprot:O75369	SYNPO_HUMAN	FLNB_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1001
uniprot:Q8N3V7	uniprot:Q9P2P5	SYNPO_HUMAN	HECW2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1002
uniprot:Q8N3V7	uniprot:O00159	SYNPO_HUMAN	MYO1C_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1003
uniprot:Q8N3V7	uniprot:P04264	SYNPO_HUMAN	K2C1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1004
uniprot:Q8N3V7	uniprot:D3DTX6	SYNPO_HUMAN	NEB2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1005
uniprot:Q8N3V7	uniprot:Q15154	SYNPO_HUMAN	PCM1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1006
uniprot:Q8N3V7	uniprot:E7ETA6	SYNPO_HUMAN	PCM1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1007
uniprot:Q8N3V7	uniprot:A6NNN6	SYNPO_HUMAN	PCM1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1008
uniprot:Q8N3V7	uniprot:O00308	SYNPO_HUMAN	WWP2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1009
uniprot:Q8N3V7	uniprot:O43166	SYNPO_HUMAN	SI1L1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1010
uniprot:Q8N3V7	uniprot:P35749	SYNPO_HUMAN	MYH11_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1011
uniprot:Q8N3V7	uniprot:P11142	SYNPO_HUMAN	HSP7C_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1012
uniprot:Q8N3V7	uniprot:Q9ULV0	SYNPO_HUMAN	MYO5B_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1013
uniprot:Q8N3V7	uniprot:Q9H0M0	SYNPO_HUMAN	WWP1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1014
uniprot:Q8N3V7	uniprot:P35908	SYNPO_HUMAN	K22E_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1015
uniprot:Q8N3V7	uniprot:Q9ULJ8	SYNPO_HUMAN	NEB1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1016
uniprot:Q8N3V7	uniprot:Q09666	SYNPO_HUMAN	AHNK_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1017
uniprot:Q8N3V7	uniprot:P49327	SYNPO_HUMAN	FAS_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1018
uniprot:Q8N3V7	uniprot:P60709	SYNPO_HUMAN	ACTB_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1019
uniprot:Q8N3V7	uniprot:P63261	SYNPO_HUMAN	ACTG_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1020
uniprot:Q8N3V7	uniprot:O00763	SYNPO_HUMAN	ACACB_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1021
uniprot:Q8N3V7	uniprot:Q00610	SYNPO_HUMAN	CLH1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1022
uniprot:Q8N3V7	uniprot:P46934	SYNPO_HUMAN	NEDD4_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1023
uniprot:Q8N3V7	uniprot:O14654	SYNPO_HUMAN	IRS4_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1024
uniprot:Q8N3V7	uniprot:P11021	SYNPO_HUMAN	BIP_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1025
uniprot:Q8N3V7	uniprot:P0DMV8	SYNPO_HUMAN	HS71A_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1026
uniprot:Q8N3V7	uniprot:P0DMV9	SYNPO_HUMAN	HS71B_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1027
uniprot:Q8N3V7	uniprot:Q96S55	SYNPO_HUMAN	WRIP1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1028
uniprot:Q8N3V7	uniprot:P27708	SYNPO_HUMAN	PYR1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1029
uniprot:Q8N3V7	uniprot:P62736	SYNPO_HUMAN	ACTA_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1030
uniprot:Q8N3V7	uniprot:P13645	SYNPO_HUMAN	K1C10_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1031
uniprot:Q8N3V7	uniprot:P06396	SYNPO_HUMAN	GELS_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1032
uniprot:Q8N3V7	uniprot:P35527	SYNPO_HUMAN	K1C9_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1033
uniprot:Q8N3V7	uniprot:Q2M1P5	SYNPO_HUMAN	KIF7_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1034
uniprot:Q8N3V7	uniprot:P07437	SYNPO_HUMAN	TBB5_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1035
uniprot:Q8N3V7	uniprot:P68371	SYNPO_HUMAN	TBB4B_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1036
uniprot:Q8N3V7	uniprot:P05165	SYNPO_HUMAN	PCCA_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1037
uniprot:Q8N3V7	uniprot:Q13885	SYNPO_HUMAN	TBB2A_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1038
uniprot:Q8N3V7	uniprot:Q13509	SYNPO_HUMAN	TBB3_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1039
uniprot:Q8N3V7	uniprot:Q6WCQ1	SYNPO_HUMAN	MPRIP_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1040
uniprot:Q8N3V7	uniprot:Q08043	SYNPO_HUMAN	ACTN3_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1041
uniprot:Q8N3V7	uniprot:Q93008	SYNPO_HUMAN	USP9X_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1042
uniprot:Q8N3V7	uniprot:P13647	SYNPO_HUMAN	K2C5_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1043
uniprot:Q8N3V7	uniprot:P38646	SYNPO_HUMAN	GRP75_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1044
uniprot:Q8N3V7	uniprot:P11182	SYNPO_HUMAN	ODB2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1045
uniprot:Q8N3V7	uniprot:O15144	SYNPO_HUMAN	ARPC2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1046
uniprot:Q8N3V7	uniprot:Q96QZ7	SYNPO_HUMAN	MAGI1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1047
uniprot:Q8N3V7	uniprot:P04350	SYNPO_HUMAN	TBB4A_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1048
uniprot:Q8N3V7	uniprot:Q96RQ3	SYNPO_HUMAN	MCCA_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1049
uniprot:Q8N3V7	uniprot:Q14126	SYNPO_HUMAN	DSG2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1050
uniprot:Q8N3V7	uniprot:Q14254	SYNPO_HUMAN	FLOT2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1051
uniprot:Q8N3V7	uniprot:P68363	SYNPO_HUMAN	TBA1B_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1052
uniprot:Q8N3V7	uniprot:O75955	SYNPO_HUMAN	FLOT1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1053
uniprot:Q8N3V7	uniprot:Q9BQE3	SYNPO_HUMAN	TBA1C_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1054
uniprot:Q8N3V7	uniprot:P68366	SYNPO_HUMAN	TBA4A_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:1055
uniprot:Q8N3V7	uniprot:Q16352	SYNPO_HUMAN	AINX_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1056
uniprot:Q8N3V7	uniprot:P28290	SYNPO_HUMAN	ITPI2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1057
uniprot:Q8N3V7	uniprot:P25705	SYNPO_HUMAN	ATPA_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1058
uniprot:Q8N3V7	uniprot:Q6ZWJ1	SYNPO_HUMAN	STXB4_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1059
uniprot:Q8N3V7	uniprot:Q96N67	SYNPO_HUMAN	DOCK7_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1060
uniprot:Q8N3V7	uniprot:Q14247	SYNPO_HUMAN	SRC8_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1061
uniprot:Q8N3V7	uniprot:P13637	SYNPO_HUMAN	AT1A3_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1062
uniprot:Q8N3V7	uniprot:Q9UQM7	SYNPO_HUMAN	KCC2A_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1063
uniprot:Q8N3V7	uniprot:P61158	SYNPO_HUMAN	ARP3_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1064
uniprot:Q8N3V7	uniprot:P02538	SYNPO_HUMAN	K2C6A_HUMAN	psi-mi:mi:0096(pull down)	pubmed:31371487	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:1065
